status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,TIMESTAMP,vehicleCount,_id,REPORT_ID
OK,66,56,668,66,2014-02-13T11:30:00,7,190000,158324
OK,69,53,668,69,2014-02-13T11:35:00,5,190449,158324
OK,69,53,668,69,2014-02-13T11:40:00,6,190898,158324
OK,70,52,668,70,2014-02-13T11:45:00,3,191347,158324
OK,64,57,668,64,2014-02-13T11:50:00,6,191796,158324
OK,75,49,668,75,2014-02-13T11:55:00,9,192245,158324
OK,73,50,668,73,2014-02-13T12:00:00,11,192694,158324
OK,61,60,668,61,2014-02-13T12:10:00,10,193592,158324
OK,63,58,668,63,2014-02-13T12:15:00,12,194041,158324
OK,62,59,668,62,2014-02-13T12:20:00,16,194490,158324
OK,62,59,668,62,2014-02-13T12:25:00,16,194939,158324
OK,67,55,668,67,2014-02-13T12:35:00,9,195837,158324
OK,65,57,668,65,2014-02-13T12:40:00,8,196286,158324
OK,61,60,668,61,2014-02-13T12:50:00,11,197184,158324
OK,70,52,668,70,2014-02-13T13:00:00,8,198082,158324
OK,61,60,668,61,2014-02-13T13:05:00,9,198531,158324
OK,64,57,668,64,2014-02-13T13:15:00,3,199429,158324
OK,63,58,668,63,2014-02-13T13:20:00,7,199878,158324
OK,63,58,668,63,2014-02-13T13:25:00,7,200327,158324
OK,65,57,668,65,2014-02-13T13:30:00,1,200776,158324
OK,61,60,668,61,2014-02-13T13:35:00,6,201225,158324
OK,67,55,668,67,2014-02-13T13:40:00,12,201674,158324
OK,68,54,668,68,2014-02-13T13:45:00,17,202123,158324
OK,68,54,668,68,2014-02-13T14:05:00,11,203919,158324
OK,62,59,668,62,2014-02-13T14:10:00,11,204368,158324
OK,62,59,668,62,2014-02-13T14:15:00,13,204817,158324
OK,65,57,668,65,2014-02-13T14:20:00,10,205266,158324
OK,75,49,668,75,2014-02-13T14:30:00,12,206164,158324
OK,66,56,668,66,2014-02-13T14:35:00,7,206613,158324
OK,68,54,668,68,2014-02-13T14:40:00,7,207062,158324
OK,69,53,668,69,2014-02-13T14:45:00,14,207511,158324
OK,72,51,668,72,2014-02-13T14:50:00,8,207960,158324
OK,73,50,668,73,2014-02-13T14:55:00,5,208409,158324
OK,68,54,668,68,2014-02-13T15:00:00,6,208858,158324
OK,65,57,668,65,2014-02-13T15:05:00,10,209307,158324
OK,62,59,668,62,2014-02-13T15:10:00,7,209756,158324
OK,62,59,668,62,2014-02-13T15:15:00,5,210205,158324
OK,66,56,668,66,2014-02-13T15:20:00,8,210654,158324
OK,67,55,668,67,2014-02-13T15:25:00,7,211103,158324
OK,64,57,668,64,2014-02-13T15:30:00,6,211552,158324
OK,67,55,668,67,2014-02-13T15:35:00,8,212001,158324
OK,67,55,668,67,2014-02-13T15:40:00,8,212450,158324
OK,61,60,668,61,2014-02-13T15:45:00,5,212899,158324
OK,67,55,668,67,2014-02-13T15:50:00,9,213348,158324
OK,62,59,668,62,2014-02-13T15:55:00,12,213797,158324
OK,62,59,668,62,2014-02-13T16:00:00,5,214246,158324
OK,74,50,668,74,2014-02-13T16:10:00,7,215144,158324
OK,74,50,668,74,2014-02-13T16:15:00,7,215593,158324
OK,65,57,668,65,2014-02-13T16:20:00,7,216042,158324
OK,65,57,668,65,2014-02-13T16:25:00,7,216491,158324
OK,69,53,668,69,2014-02-13T16:30:00,4,216940,158324
OK,63,58,668,63,2014-02-13T16:35:00,5,217389,158324
OK,63,58,668,63,2014-02-13T17:00:00,6,219634,158324
OK,64,57,668,64,2014-02-13T17:30:00,7,222328,158324
OK,65,57,668,65,2014-02-13T17:35:00,4,222777,158324
OK,80,46,668,80,2014-02-13T17:45:00,4,223675,158324
OK,75,49,668,75,2014-02-13T17:50:00,5,224124,158324
OK,80,46,668,80,2014-02-13T17:55:00,2,224573,158324
OK,61,60,668,61,2014-02-13T18:10:00,1,225920,158324
OK,63,58,668,63,2014-02-13T18:20:00,1,226818,158324
OK,68,54,668,68,2014-02-13T18:30:00,1,227716,158324
OK,68,54,668,68,2014-02-13T18:35:00,1,228165,158324
OK,72,51,668,72,2014-02-13T19:05:00,3,230859,158324
OK,82,45,668,82,2014-02-13T19:10:00,1,231308,158324
OK,64,57,668,64,2014-02-13T19:20:00,1,232206,158324
OK,64,57,668,64,2014-02-13T19:25:00,1,232655,158324
OK,71,52,668,71,2014-02-13T19:35:00,1,233553,158324
OK,61,60,668,61,2014-02-13T20:45:00,1,239839,158324
OK,67,55,668,67,2014-02-13T21:10:00,3,242052,158324
OK,68,54,668,68,2014-02-13T21:15:00,2,242501,158324
OK,62,59,668,62,2014-02-13T21:30:00,2,243696,158324
OK,66,56,668,66,2014-02-13T21:35:00,2,244068,158324
OK,71,52,668,71,2014-02-13T22:20:00,2,247796,158324
OK,63,58,668,63,2014-02-14T01:15:00,1,261171,158324
OK,61,60,668,61,2014-02-14T02:25:00,1,267457,158324
OK,71,52,668,71,2014-02-14T04:20:00,1,277784,158324
OK,61,60,668,61,2014-02-14T04:30:00,6,278682,158324
OK,61,60,668,61,2014-02-14T04:35:00,3,279131,158324
OK,73,50,668,73,2014-02-14T04:40:00,5,279580,158324
OK,75,49,668,75,2014-02-14T04:45:00,3,280029,158324
OK,67,55,668,67,2014-02-14T05:05:00,5,281825,158324
OK,113,32,668,113,2014-02-14T05:10:00,2,282274,158324
OK,64,57,668,64,2014-02-14T05:15:00,3,282723,158324
OK,68,54,668,68,2014-02-14T05:20:00,6,283172,158324
OK,75,49,668,75,2014-02-14T05:25:00,9,283621,158324
OK,69,53,668,69,2014-02-14T05:30:00,12,284070,158324
OK,65,57,668,65,2014-02-14T05:35:00,10,284519,158324
OK,72,51,668,72,2014-02-14T05:40:00,14,284968,158324
OK,67,55,668,67,2014-02-14T05:45:00,8,285417,158324
OK,66,56,668,66,2014-02-14T05:50:00,7,285866,158324
OK,69,53,668,69,2014-02-14T05:55:00,10,286315,158324
OK,80,46,668,80,2014-02-14T06:00:00,8,286764,158324
OK,73,50,668,73,2014-02-14T06:05:00,10,287213,158324
OK,66,56,668,66,2014-02-14T06:10:00,8,287662,158324
OK,85,43,668,85,2014-02-14T06:15:00,8,288111,158324
OK,79,46,668,79,2014-02-14T06:20:00,14,288560,158324
OK,66,56,668,66,2014-02-14T06:25:00,12,289009,158324
OK,73,50,668,73,2014-02-14T06:30:00,14,289458,158324
OK,76,48,668,76,2014-02-14T06:35:00,18,289907,158324
OK,71,52,668,71,2014-02-14T06:40:00,19,290356,158324
OK,69,53,668,69,2014-02-14T06:45:00,13,290805,158324
OK,78,47,668,78,2014-02-14T06:50:00,12,291254,158324
OK,83,44,668,83,2014-02-14T06:55:00,13,291703,158324
OK,76,48,668,76,2014-02-14T07:00:00,9,292152,158324
OK,67,55,668,67,2014-02-14T07:05:00,11,292601,158324
OK,66,56,668,66,2014-02-14T07:10:00,16,293050,158324
OK,66,56,668,66,2014-02-14T07:15:00,12,293499,158324
OK,61,60,668,61,2014-02-14T07:20:00,16,293948,158324
OK,62,59,668,62,2014-02-14T07:30:00,10,294846,158324
OK,65,57,668,65,2014-02-14T07:35:00,9,295295,158324
OK,68,54,668,68,2014-02-14T07:40:00,12,295744,158324
OK,76,48,668,76,2014-02-14T07:45:00,12,296193,158324
OK,65,57,668,65,2014-02-14T07:50:00,9,296642,158324
OK,73,50,668,73,2014-02-14T08:00:00,8,297540,158324
OK,75,49,668,75,2014-02-14T08:05:00,6,297989,158324
OK,66,56,668,66,2014-02-14T08:30:00,8,300234,158324
OK,65,57,668,65,2014-02-14T08:35:00,16,300683,158324
OK,65,57,668,65,2014-02-14T08:40:00,13,301132,158324
OK,67,55,668,67,2014-02-14T08:50:00,7,302030,158324
OK,68,54,668,68,2014-02-14T09:00:00,12,302928,158324
OK,74,50,668,74,2014-02-14T09:05:00,15,303377,158324
OK,65,57,668,65,2014-02-14T09:10:00,18,303826,158324
OK,61,60,668,61,2014-02-14T09:20:00,6,304724,158324
OK,68,54,668,68,2014-02-14T09:30:00,3,305622,158324
OK,65,57,668,65,2014-02-14T09:35:00,4,306071,158324
OK,74,50,668,74,2014-02-14T09:40:00,8,306520,158324
OK,73,50,668,73,2014-02-14T09:45:00,8,306969,158324
OK,61,60,668,61,2014-02-14T09:50:00,6,307418,158324
OK,72,51,668,72,2014-02-14T09:55:00,9,307867,158324
OK,68,54,668,68,2014-02-14T10:00:00,11,308316,158324
OK,64,57,668,64,2014-02-14T10:05:00,11,308765,158324
OK,69,53,668,69,2014-02-14T10:10:00,10,309214,158324
OK,71,52,668,71,2014-02-14T10:15:00,7,309663,158324
OK,62,59,668,62,2014-02-14T10:20:00,12,310112,158324
OK,67,55,668,67,2014-02-14T10:30:00,4,311010,158324
OK,65,57,668,65,2014-02-14T10:35:00,12,311459,158324
OK,65,57,668,65,2014-02-14T10:40:00,6,311908,158324
OK,79,46,668,79,2014-02-14T10:45:00,10,312357,158324
OK,68,54,668,68,2014-02-14T10:50:00,13,312806,158324
OK,61,60,668,61,2014-02-14T10:55:00,6,313255,158324
OK,61,60,668,61,2014-02-14T11:00:00,11,313704,158324
OK,70,52,668,70,2014-02-14T11:05:00,12,314153,158324
OK,70,52,668,70,2014-02-14T11:10:00,14,314602,158324
OK,68,54,668,68,2014-02-14T11:15:00,12,315051,158324
OK,65,57,668,65,2014-02-14T11:20:00,14,315500,158324
OK,66,56,668,66,2014-02-14T11:25:00,6,315949,158324
OK,66,56,668,66,2014-02-14T11:40:00,5,317296,158324
OK,68,54,668,68,2014-02-14T11:50:00,9,318194,158324
OK,66,56,668,66,2014-02-14T11:55:00,8,318643,158324
OK,62,59,668,62,2014-02-14T12:05:00,10,319541,158324
OK,63,58,668,63,2014-02-14T12:10:00,15,319990,158324
OK,64,57,668,64,2014-02-14T12:15:00,14,320439,158324
OK,66,56,668,66,2014-02-14T12:20:00,6,320888,158324
OK,61,60,668,61,2014-02-14T12:25:00,6,321337,158324
OK,63,58,668,63,2014-02-14T12:30:00,7,321786,158324
OK,66,56,668,66,2014-02-14T12:35:00,13,322235,158324
OK,65,57,668,65,2014-02-14T12:40:00,12,322684,158324
OK,65,57,668,65,2014-02-14T12:45:00,7,323133,158324
OK,64,57,668,64,2014-02-14T12:50:00,6,323582,158324
OK,70,52,668,70,2014-02-14T12:55:00,6,324031,158324
OK,69,53,668,69,2014-02-14T13:00:00,13,324480,158324
OK,67,55,668,67,2014-02-14T13:05:00,12,324929,158324
OK,78,47,668,78,2014-02-14T13:25:00,13,326725,158324
OK,70,52,668,70,2014-02-14T13:30:00,16,327174,158324
OK,68,54,668,68,2014-02-14T13:35:00,10,327623,158324
OK,64,57,668,64,2014-02-14T13:40:00,15,328072,158324
OK,64,57,668,64,2014-02-14T13:45:00,16,328521,158324
OK,65,57,668,65,2014-02-14T13:50:00,12,328970,158324
OK,63,58,668,63,2014-02-14T13:55:00,9,329419,158324
OK,66,56,668,66,2014-02-14T14:10:00,17,330766,158324
OK,72,51,668,72,2014-02-14T14:15:00,9,331215,158324
OK,69,53,668,69,2014-02-14T14:25:00,6,332113,158324
OK,63,58,668,63,2014-02-14T14:30:00,11,332562,158324
OK,61,60,668,61,2014-02-14T14:35:00,7,333011,158324
OK,62,59,668,62,2014-02-14T14:40:00,7,333460,158324
OK,62,59,668,62,2014-02-14T14:45:00,7,333909,158324
OK,65,57,668,65,2014-02-14T14:50:00,8,334358,158324
OK,65,57,668,65,2014-02-14T14:55:00,12,334807,158324
OK,62,59,668,62,2014-02-14T15:00:00,11,335256,158324
OK,69,53,668,69,2014-02-14T15:05:00,5,335705,158324
OK,69,53,668,69,2014-02-14T15:35:00,3,338399,158324
OK,62,59,668,62,2014-02-14T15:40:00,5,338848,158324
OK,64,57,668,64,2014-02-14T15:45:00,6,339297,158324
OK,70,52,668,70,2014-02-14T15:50:00,5,339746,158324
OK,77,48,668,77,2014-02-14T16:20:00,3,342440,158324
OK,66,56,668,66,2014-02-14T16:25:00,4,342889,158324
OK,62,59,668,62,2014-02-14T16:30:00,4,343338,158324
OK,67,55,668,67,2014-02-14T16:45:00,2,344685,158324
OK,63,58,668,63,2014-02-14T17:15:00,2,347379,158324
OK,68,54,668,68,2014-02-14T17:20:00,1,347828,158324
OK,69,53,668,69,2014-02-14T17:25:00,2,348277,158324
OK,65,57,668,65,2014-02-14T17:30:00,3,348726,158324
OK,61,60,668,61,2014-02-14T18:25:00,6,353665,158324
OK,61,60,668,61,2014-02-14T18:30:00,1,354114,158324
OK,61,60,668,61,2014-02-14T19:25:00,3,359053,158324
OK,65,57,668,65,2014-02-14T20:10:00,4,363094,158324
OK,67,55,668,67,2014-02-14T20:15:00,3,363543,158324
OK,61,60,668,61,2014-02-14T20:20:00,1,363992,158324
OK,72,51,668,72,2014-02-14T20:25:00,1,364441,158324
OK,63,58,668,63,2014-02-14T20:30:00,2,364890,158324
OK,62,59,668,62,2014-02-14T21:50:00,2,371797,158324
OK,65,57,668,65,2014-02-14T21:55:00,2,372246,158324
OK,61,60,668,61,2014-02-14T22:30:00,1,375315,158324
OK,71,52,668,71,2014-02-14T23:10:00,1,378709,158324
OK,63,58,668,63,2014-02-14T23:15:00,2,379158,158324
OK,98,37,668,98,2014-02-14T23:30:00,1,380480,158324
OK,67,55,668,67,2014-02-14T23:35:00,1,380829,158324
OK,62,59,668,62,2014-02-14T23:40:00,2,381278,158324
OK,63,58,668,63,2014-02-15T00:20:00,1,384303,158324
OK,83,44,668,83,2014-02-15T04:40:00,1,407146,158324
OK,84,44,668,84,2014-02-15T04:45:00,1,407595,158324
OK,62,59,668,62,2014-02-15T05:10:00,1,409817,158324
OK,69,53,668,69,2014-02-15T06:15:00,2,415430,158324
OK,74,50,668,74,2014-02-15T06:20:00,1,415879,158324
OK,72,51,668,72,2014-02-15T06:40:00,1,417561,158324
OK,68,54,668,68,2014-02-15T06:45:00,3,417953,158324
OK,72,51,668,72,2014-02-15T07:20:00,1,420987,158324
OK,63,58,668,63,2014-02-15T07:45:00,1,423232,158324
OK,61,60,668,61,2014-02-15T07:55:00,2,424130,158324
OK,70,52,668,70,2014-02-15T08:00:00,1,424579,158324
OK,62,59,668,62,2014-02-15T08:50:00,2,429069,158324
OK,62,59,668,62,2014-02-15T08:55:00,7,429518,158324
OK,63,58,668,63,2014-02-15T09:00:00,8,429967,158324
OK,61,60,668,61,2014-02-15T09:30:00,5,432661,158324
OK,69,53,668,69,2014-02-15T09:40:00,3,433559,158324
OK,63,58,668,63,2014-02-15T09:45:00,4,434008,158324
OK,65,57,668,65,2014-02-15T09:55:00,2,434906,158324
OK,62,59,668,62,2014-02-15T10:00:00,2,435355,158324
OK,72,51,668,72,2014-02-15T10:55:00,6,440294,158324
OK,61,60,668,61,2014-02-15T11:00:00,10,440743,158324
OK,61,60,668,61,2014-02-15T11:10:00,6,441641,158324
OK,62,59,668,62,2014-02-15T11:15:00,5,442090,158324
OK,66,56,668,66,2014-02-15T11:30:00,7,443437,158324
OK,67,55,668,67,2014-02-15T11:35:00,6,443886,158324
OK,61,60,668,61,2014-02-15T11:40:00,8,444335,158324
OK,63,58,668,63,2014-02-15T11:45:00,6,444784,158324
OK,64,57,668,64,2014-02-15T11:50:00,7,445233,158324
OK,63,58,668,63,2014-02-15T11:55:00,9,445682,158324
OK,63,58,668,63,2014-02-15T12:00:00,4,446131,158324
OK,61,60,668,61,2014-02-15T12:50:00,4,450621,158324
OK,61,60,668,61,2014-02-15T13:00:00,5,451519,158324
OK,65,57,668,65,2014-02-15T13:05:00,3,451968,158324
OK,61,60,668,61,2014-02-15T13:10:00,2,452417,158324
OK,63,58,668,63,2014-02-15T13:30:00,2,454213,158324
OK,63,58,668,63,2014-02-15T14:35:00,3,460050,158324
OK,62,59,668,62,2014-02-15T14:50:00,1,461397,158324
OK,67,55,668,67,2014-02-15T15:20:00,4,464091,158324
OK,68,54,668,68,2014-02-15T15:40:00,1,465887,158324
OK,62,59,668,62,2014-02-15T15:50:00,2,466785,158324
OK,62,59,668,62,2014-02-15T15:55:00,2,467234,158324
OK,61,60,668,61,2014-02-15T16:00:00,6,467683,158324
OK,61,60,668,61,2014-02-15T16:25:00,2,469928,158324
OK,61,60,668,61,2014-02-15T16:45:00,3,471724,158324
OK,63,58,668,63,2014-02-15T17:25:00,5,475316,158324
OK,70,52,668,70,2014-02-15T17:40:00,2,476663,158324
OK,67,55,668,67,2014-02-15T17:45:00,3,477112,158324
OK,68,54,668,68,2014-02-15T18:10:00,2,479357,158324
OK,63,58,668,63,2014-02-15T18:15:00,2,479806,158324
OK,61,60,668,61,2014-02-15T18:25:00,1,480704,158324
OK,73,50,668,73,2014-02-15T18:50:00,4,482949,158324
OK,73,50,668,73,2014-02-15T18:55:00,4,483398,158324
OK,72,51,668,72,2014-02-15T19:15:00,1,485194,158324
OK,62,59,668,62,2014-02-15T19:35:00,1,486990,158324
OK,61,60,668,61,2014-02-15T20:00:00,1,489235,158324
OK,61,60,668,61,2014-02-15T20:05:00,1,489684,158324
OK,87,42,668,87,2014-02-15T20:25:00,1,491480,158324
OK,87,42,668,87,2014-02-15T20:30:00,1,491929,158324
OK,64,57,668,64,2014-02-15T21:35:00,2,497766,158324
OK,67,55,668,67,2014-02-15T22:10:00,1,500909,158324
OK,63,58,668,63,2014-02-15T22:40:00,1,503603,158324
OK,88,42,668,88,2014-02-15T23:30:00,1,508093,158324
OK,65,57,668,65,2014-02-16T04:40:00,2,535931,158324
OK,69,53,668,69,2014-02-16T04:45:00,1,536380,158324
OK,63,58,668,63,2014-02-16T05:40:00,1,541262,158324
OK,66,56,668,66,2014-02-16T07:15:00,2,549423,158324
OK,74,50,668,74,2014-02-16T07:25:00,1,550321,158324
OK,74,50,668,74,2014-02-16T07:30:00,1,550770,158324
OK,78,47,668,78,2014-02-16T07:50:00,2,552565,158324
OK,69,53,668,69,2014-02-16T07:55:00,3,553014,158324
OK,61,60,668,61,2014-02-16T08:00:00,3,553463,158324
OK,67,55,668,67,2014-02-16T09:15:00,4,560198,158324
OK,66,56,668,66,2014-02-16T09:20:00,5,560647,158324
OK,68,54,668,68,2014-02-16T09:30:00,7,561545,158324
OK,68,54,668,68,2014-02-16T09:35:00,5,561994,158324
OK,64,57,668,64,2014-02-16T10:40:00,1,567831,158324
OK,67,55,668,67,2014-02-16T11:15:00,1,570974,158324
OK,76,48,668,76,2014-02-16T12:30:00,3,577709,158324
OK,61,60,668,61,2014-02-16T13:30:00,1,583097,158324
OK,62,59,668,62,2014-02-16T13:35:00,3,583546,158324
OK,62,59,668,62,2014-02-16T13:40:00,3,583995,158324
OK,61,60,668,61,2014-02-16T14:30:00,3,588485,158324
OK,63,58,668,63,2014-02-16T15:35:00,4,594322,158324
OK,64,57,668,64,2014-02-16T16:10:00,2,597465,158324
OK,62,59,668,62,2014-02-16T16:30:00,2,599261,158324
OK,61,60,668,61,2014-02-16T16:45:00,1,600608,158324
OK,63,58,668,63,2014-02-16T17:00:00,1,601955,158324
OK,62,59,668,62,2014-02-16T17:15:00,2,603302,158324
OK,62,59,668,62,2014-02-16T17:20:00,2,603751,158324
OK,65,57,668,65,2014-02-16T18:10:00,1,608241,158324
OK,67,55,668,67,2014-02-16T19:30:00,1,615425,158324
OK,72,51,668,72,2014-02-16T19:35:00,1,615874,158324
OK,67,55,668,67,2014-02-16T20:10:00,3,619017,158324
OK,67,55,668,67,2014-02-16T20:15:00,3,619466,158324
OK,62,59,668,62,2014-02-16T21:05:00,2,623956,158324
OK,67,55,668,67,2014-02-16T22:50:00,2,633098,158324
OK,79,46,668,79,2014-02-17T00:10:00,1,640282,158324
OK,70,52,668,70,2014-02-17T00:15:00,1,640731,158324
OK,69,53,668,69,2014-02-17T04:15:00,2,662283,158324
OK,69,53,668,69,2014-02-17T04:20:00,2,662732,158324
OK,68,54,668,68,2014-02-17T04:25:00,1,663181,158324
OK,78,47,668,78,2014-02-17T04:35:00,4,664079,158324
OK,76,48,668,76,2014-02-17T04:40:00,4,664528,158324
OK,64,57,668,64,2014-02-17T04:45:00,3,664977,158324
OK,64,57,668,64,2014-02-17T04:50:00,3,665426,158324
OK,62,59,668,62,2014-02-17T04:55:00,8,665875,158324
OK,65,57,668,65,2014-02-17T05:15:00,14,667671,158324
OK,65,57,668,65,2014-02-17T05:20:00,17,668120,158324
OK,65,57,668,65,2014-02-17T05:25:00,12,668569,158324
OK,67,55,668,67,2014-02-17T05:30:00,12,669018,158324
OK,73,50,668,73,2014-02-17T05:35:00,15,669467,158324
OK,73,50,668,73,2014-02-17T05:40:00,13,669916,158324
OK,90,41,668,90,2014-02-17T05:45:00,16,670365,158324
OK,90,41,668,90,2014-02-17T05:50:00,20,670814,158324
OK,78,47,668,78,2014-02-17T05:55:00,11,671263,158324
OK,81,45,668,81,2014-02-17T06:00:00,11,671712,158324
OK,82,45,668,82,2014-02-17T06:05:00,12,672161,158324
OK,78,47,668,78,2014-02-17T06:10:00,12,672610,158324
OK,93,39,668,93,2014-02-17T06:15:00,20,673059,158324
OK,131,28,668,131,2014-02-17T06:20:00,23,673508,158324
OK,155,23,668,155,2014-02-17T06:25:00,24,673957,158324
OK,147,25,668,147,2014-02-17T06:30:00,21,674406,158324
OK,144,25,668,144,2014-02-17T06:35:00,15,674855,158324
OK,254,14,668,254,2014-02-17T06:40:00,17,675304,158324
OK,275,13,668,275,2014-02-17T06:45:00,22,675753,158324
OK,274,13,668,274,2014-02-17T06:50:00,20,676202,158324
OK,261,14,668,261,2014-02-17T06:55:00,17,676651,158324
OK,232,15,668,232,2014-02-17T07:00:00,15,677100,158324
OK,170,21,668,170,2014-02-17T07:05:00,18,677549,158324
OK,156,23,668,156,2014-02-17T07:10:00,30,677998,158324
OK,138,26,668,138,2014-02-17T07:15:00,22,678447,158324
OK,77,48,668,77,2014-02-17T07:20:00,16,678896,158324
OK,69,53,668,69,2014-02-17T07:25:00,11,679345,158324
OK,66,56,668,66,2014-02-17T07:30:00,20,679794,158324
OK,66,56,668,66,2014-02-17T07:35:00,18,680243,158324
OK,64,57,668,64,2014-02-17T07:40:00,13,680692,158324
OK,63,58,668,63,2014-02-17T07:45:00,13,681141,158324
OK,65,57,668,65,2014-02-17T07:50:00,8,681590,158324
OK,70,52,668,70,2014-02-17T07:55:00,14,682039,158324
OK,62,59,668,62,2014-02-17T08:00:00,10,682488,158324
OK,63,58,668,63,2014-02-17T08:10:00,10,683386,158324
OK,72,51,668,72,2014-02-17T08:15:00,12,683835,158324
OK,70,52,668,70,2014-02-17T08:20:00,9,684284,158324
OK,64,57,668,64,2014-02-17T08:25:00,5,684733,158324
OK,61,60,668,61,2014-02-17T08:30:00,5,685182,158324
OK,63,58,668,63,2014-02-17T08:40:00,12,686080,158324
OK,67,55,668,67,2014-02-17T08:45:00,9,686529,158324
OK,72,51,668,72,2014-02-17T08:50:00,3,686978,158324
OK,64,57,668,64,2014-02-17T08:55:00,5,687427,158324
OK,66,56,668,66,2014-02-17T09:00:00,10,687876,158324
OK,67,55,668,67,2014-02-17T09:05:00,9,688325,158324
OK,62,59,668,62,2014-02-17T09:10:00,9,688774,158324
OK,61,60,668,61,2014-02-17T09:45:00,8,691917,158324
OK,66,56,668,66,2014-02-17T09:50:00,9,692366,158324
OK,68,54,668,68,2014-02-17T10:05:00,6,693713,158324
OK,70,52,668,70,2014-02-17T10:10:00,4,694162,158324
OK,66,56,668,66,2014-02-17T10:15:00,3,694611,158324
OK,61,60,668,61,2014-02-17T10:20:00,7,695060,158324
OK,63,58,668,63,2014-02-17T10:40:00,5,696856,158324
OK,63,58,668,63,2014-02-17T10:45:00,4,697305,158324
OK,65,57,668,65,2014-02-17T10:50:00,6,697754,158324
OK,62,59,668,62,2014-02-17T11:10:00,6,699550,158324
OK,62,59,668,62,2014-02-17T11:15:00,13,699999,158324
OK,63,58,668,63,2014-02-17T11:20:00,10,700448,158324
OK,76,48,668,76,2014-02-17T11:30:00,7,701346,158324
OK,69,53,668,69,2014-02-17T11:35:00,9,701795,158324
OK,67,55,668,67,2014-02-17T11:40:00,14,702244,158324
OK,65,57,668,65,2014-02-17T11:45:00,14,702693,158324
OK,66,56,668,66,2014-02-17T11:55:00,1,703591,158324
OK,66,56,668,66,2014-02-17T12:00:00,2,704040,158324
OK,63,58,668,63,2014-02-17T12:15:00,7,705387,158324
OK,70,52,668,70,2014-02-17T12:20:00,7,705836,158324
OK,64,57,668,64,2014-02-17T12:25:00,8,706285,158324
OK,65,57,668,65,2014-02-17T12:30:00,6,706734,158324
OK,65,57,668,65,2014-02-17T12:40:00,5,707632,158324
OK,64,57,668,64,2014-02-17T12:45:00,7,708081,158324
OK,61,60,668,61,2014-02-17T12:50:00,4,708530,158324
OK,64,57,668,64,2014-02-17T12:55:00,2,708979,158324
OK,74,50,668,74,2014-02-17T13:00:00,12,709428,158324
OK,74,50,668,74,2014-02-17T13:05:00,12,709877,158324
OK,61,60,668,61,2014-02-17T13:10:00,4,710326,158324
OK,72,51,668,72,2014-02-17T13:20:00,6,711224,158324
OK,73,50,668,73,2014-02-17T13:25:00,9,711673,158324
OK,67,55,668,67,2014-02-17T13:30:00,10,712122,158324
OK,70,52,668,70,2014-02-17T13:35:00,8,712571,158324
OK,69,53,668,69,2014-02-17T13:40:00,11,713020,158324
OK,71,52,668,71,2014-02-17T13:45:00,7,713469,158324
OK,65,57,668,65,2014-02-17T13:50:00,3,713918,158324
OK,66,56,668,66,2014-02-17T13:55:00,2,714367,158324
OK,72,51,668,72,2014-02-17T14:10:00,5,715714,158324
OK,66,56,668,66,2014-02-17T14:15:00,16,716163,158324
OK,61,60,668,61,2014-02-17T14:20:00,21,716612,158324
OK,74,50,668,74,2014-02-17T14:30:00,6,717510,158324
OK,81,45,668,81,2014-02-17T14:35:00,4,717959,158324
OK,73,50,668,73,2014-02-17T14:40:00,3,718408,158324
OK,76,48,668,76,2014-02-17T14:50:00,8,719306,158324
OK,76,48,668,76,2014-02-17T14:55:00,20,719755,158324
OK,73,50,668,73,2014-02-17T15:00:00,15,720204,158324
OK,69,53,668,69,2014-02-17T15:05:00,13,720653,158324
OK,69,53,668,69,2014-02-17T15:10:00,13,721102,158324
OK,72,51,668,72,2014-02-17T15:15:00,10,721551,158324
OK,67,55,668,67,2014-02-17T15:20:00,12,722000,158324
OK,61,60,668,61,2014-02-17T15:25:00,11,722449,158324
OK,70,52,668,70,2014-02-17T15:30:00,9,722898,158324
OK,61,60,668,61,2014-02-17T15:35:00,11,723347,158324
OK,67,55,668,67,2014-02-17T15:50:00,7,724694,158324
OK,72,51,668,72,2014-02-17T15:55:00,8,725143,158324
OK,66,56,668,66,2014-02-17T16:00:00,6,725592,158324
OK,69,53,668,69,2014-02-17T16:10:00,9,726490,158324
OK,64,57,668,64,2014-02-17T16:15:00,4,726939,158324
OK,63,58,668,63,2014-02-17T16:20:00,8,727388,158324
OK,65,57,668,65,2014-02-17T16:55:00,2,730531,158324
OK,67,55,668,67,2014-02-17T17:00:00,2,730980,158324
OK,62,59,668,62,2014-02-17T17:05:00,3,731429,158324
OK,84,44,668,84,2014-02-17T17:30:00,2,733674,158324
OK,71,52,668,71,2014-02-17T17:35:00,5,734123,158324
OK,69,53,668,69,2014-02-17T17:40:00,3,734572,158324
OK,64,57,668,64,2014-02-17T17:45:00,1,735021,158324
OK,66,56,668,66,2014-02-17T17:50:00,1,735470,158324
OK,96,38,668,96,2014-02-17T18:00:00,1,736368,158324
OK,78,47,668,78,2014-02-17T18:05:00,2,736817,158324
OK,69,53,668,69,2014-02-17T18:15:00,2,737715,158324
OK,63,58,668,63,2014-02-17T18:50:00,1,740858,158324
OK,66,56,668,66,2014-02-17T19:55:00,2,746695,158324
OK,77,48,668,77,2014-02-17T20:00:00,1,747144,158324
OK,63,58,668,63,2014-02-17T20:35:00,1,750287,158324
